,site_id,site_name,site_category,year,month,system:index,BLUE,EVI,GREEN,MNDWI,NBR,NDMI,NDVI,NDWI,NIR,NIRv,RED,SAVI,SWIR1,SWIR2,composite_stat,date,image_count,image_id,source_file,system_time_start,temporal_scale,period,has_any_missing_value,n_missing_values,row_was_missing,season,has_all_values,has_any_value
307,degraded_2,degraded_2,degraded,2015,8,12_1_5,,,,,,,,,,,,,,,median,2015-08-01,1.0,12.0,degraded_2_aoi.geojson,1438387200000.0,monthly,baseline,True,14,False,dry,False,False
308,degraded_2,degraded_2,degraded,2015,9,13_1_5,,,,,,,,,,,,,,,median,2015-09-01,1.0,13.0,degraded_2_aoi.geojson,1441065600000.0,monthly,baseline,True,14,False,dry,False,False
309,degraded_2,degraded_2,degraded,2015,10,14_1_5,0.0579359693877551,0.36108803144466,0.0995150510204081,-0.570375248029524,0.1926846551727884,-0.030419036477557,0.5037310137128344,-0.5494187431676048,0.3419627551020409,0.1721561390065945,0.1129854591836734,0.3597300219351618,0.3637035714285714,0.231701275510204,median,2015-10-01,3.0,14.0,degraded_2_aoi.geojson,1443657600000.0,monthly,baseline,False,0,False,dry,True,True
310,degraded_2,degraded_2,degraded,2015,11,15_1_5,,,,,,,,,,,,,,,median,2015-11-01,4.0,15.0,degraded_2_aoi.geojson,1446336000000.0,monthly,baseline,True,14,False,other,False,False
311,degraded_2,degraded_2,degraded,2015,12,16_1_5,0.0359178444742445,0.4143444389439623,0.067690992364596,-0.5441824138391971,0.3968183329766629,0.1185609061403912,0.6524918194116536,-0.6201602676638878,0.2910408939924728,0.1920345059462858,0.0608668170075843,0.4038502240658158,0.2307057780957479,0.1275719007714699,median,2015-12-01,6.0,16.0,degraded_2_aoi.geojson,1448928000000.0,monthly,baseline,False,0,False,other,True,True
312,degraded_2,degraded_2,degraded,2016,1,17_1_5,0.0415288392384981,0.3594540028353286,0.0751850423056583,-0.5296247877200276,0.3200931309645041,0.0749460598947243,0.5686355266115263,-0.5814923907416891,0.2854418561607617,0.1637133514968054,0.0779498175568482,0.35937216729383,0.2453099894235855,0.1471093971443681,median,2016-01-01,2.0,17.0,degraded_2_aoi.geojson,1451606400000.0,monthly,baseline,False,0,False,other,True,True
313,degraded_2,degraded_2,degraded,2016,2,18_1_5,,,,,,,,,,,,,,,median,2016-02-01,1.0,18.0,degraded_2_aoi.geojson,1454284800000.0,monthly,baseline,True,14,False,other,False,False
314,degraded_2,degraded_2,degraded,2016,3,19_1_5,0.0532927520714293,0.2994744133195114,0.0763632081920407,-0.5705940278716167,0.1362056901795125,-0.0615186700860983,0.4851932162079751,-0.5224971277791001,0.2483403586070177,0.1247296014309699,0.0847791857217421,0.2915394827757032,0.2822888946932702,0.1916384531858702,median,2016-03-01,30.0,19.0,degraded_2_aoi.geojson,1456790400000.0,monthly,baseline,False,0,False,wet,True,True
315,degraded_2,degraded_2,degraded,2016,4,20_1_5,,,,,,,,,,,,,,,median,2016-04-01,29.0,20.0,degraded_2_aoi.geojson,1459468800000.0,monthly,baseline,True,14,False,wet,False,False
316,degraded_2,degraded_2,degraded,2016,5,21_1_5,0.031540938549057,0.4348228796705531,0.0616481561201953,-0.5140939967689502,0.4587519684889478,0.188597758350596,0.7010151489150054,-0.63838907525484,0.2836635395368183,0.2013568030202321,0.049156670787221,0.4190036280050727,0.1936958733134532,0.1059101292994863,median,2016-05-01,26.0,21.0,degraded_2_aoi.geojson,1462060800000.0,monthly,baseline,False,0,False,wet,True,True
317,degraded_2,degraded_2,degraded,2016,6,22_1_5,,,,,,,,,,,,,,,median,2016-06-01,36.0,22.0,degraded_2_aoi.geojson,1464739200000.0,monthly,baseline,True,14,False,other,False,False
318,degraded_2,degraded_2,degraded,2016,7,23_1_5,0.0289517207227228,0.4520248940455576,0.0591271891582784,-0.5140936475664245,0.4983757182295691,0.228293315114993,0.7233109817535411,-0.6633624127811283,0.2927423732691981,0.2126361982789741,0.04708882900554,0.4380886655735171,0.1857318998662176,0.1001035994718984,median,2016-07-01,33.0,23.0,degraded_2_aoi.geojson,1467331200000.0,monthly,baseline,False,0,False,dry,True,True
319,degraded_2,degraded_2,degraded,2016,8,24_1_5,0.0352291404358353,0.3892153105394699,0.068167033898305,-0.5574843336970119,0.3437469418640936,0.0921159302820868,0.627598200734822,-0.6173322966687615,0.2878330266343826,0.1813431450997818,0.0663800968523002,0.3882168090319102,0.2434216222760291,0.1462173365617433,median,2016-08-01,23.0,24.0,degraded_2_aoi.geojson,1470009600000.0,monthly,baseline,False,0,False,dry,True,True
320,degraded_2,degraded_2,degraded,2016,9,25_1_5,0.0362244180034066,0.3998108395051947,0.0662621173445512,-0.5609916171135152,0.3531670105157923,0.0979408712560005,0.639792815194462,-0.6223635568096588,0.2849423439664207,0.1834330967678892,0.0628486414620222,0.392905820688587,0.2364671898981768,0.1394225688335264,median,2016-09-01,35.0,25.0,degraded_2_aoi.geojson,1472688000000.0,monthly,baseline,False,0,False,dry,True,True
321,degraded_2,degraded_2,degraded,2016,10,26_1_5,0.044616302173191,0.3393728092954969,0.0731010150738302,-0.5748196704428232,0.2282220838060618,-0.0022468241291009,0.5503457114269193,-0.5704939468866274,0.2676994373030716,0.1487950253862036,0.0780318262743098,0.3363954388221019,0.2713329812326364,0.1716750697802501,median,2016-10-01,10.0,26.0,degraded_2_aoi.geojson,1475280000000.0,monthly,baseline,False,0,False,dry,True,True
322,degraded_2,degraded_2,degraded,2016,11,27_1_5,0.0660166666666666,0.4510393978697938,0.0949333333333333,-0.5443167090415955,0.2621405025323232,0.0433348851899305,0.5769061843554179,-0.5736810763676962,0.3502500000000001,0.2022736435402066,0.0942333333333333,0.4068564488354093,0.3234333333333333,0.2069666666666666,median,2016-11-01,7.0,27.0,degraded_2_aoi.geojson,1477958400000.0,monthly,baseline,False,0,False,other,True,True
323,degraded_2,degraded_2,degraded,2016,12,28_1_5,0.0421765364330013,0.402382760940241,0.0701886497944861,-0.5807784306055529,0.3064981924919749,0.0441382534055692,0.6251619789774876,-0.6069456255214174,0.2872122930102839,0.1805596798866633,0.0667595412067676,0.3869754496417905,0.2664691732219266,0.1570752721440335,median,2016-12-01,15.0,28.0,degraded_2_aoi.geojson,1480550400000.0,monthly,baseline,False,0,False,other,True,True
324,degraded_2,degraded_2,degraded,2017,1,29_1_5,0.0591874426554235,0.2541477124979611,0.0846416436829833,-0.5829500875835226,0.0414321437871427,-0.1334712822801042,0.4129008143558311,-0.4851799404059975,0.2461863638552062,0.1032630135343105,0.1019306204562806,0.2537234928924304,0.3225113000625887,0.2282273383175255,median,2017-01-01,18.0,29.0,degraded_2_aoi.geojson,1483228800000.0,monthly,baseline,False,0,False,other,True,True
325,degraded_2,degraded_2,degraded,2017,2,30_1_5,0.0668387194940476,0.2183457562830381,0.0909439992559523,-0.5871933729973221,-0.0322956592878786,-0.1872785484574463,0.3523997260351842,-0.4482761566447359,0.240559209077381,0.0856046159859158,0.1148099077380952,0.2188514277661297,0.3505311257440477,0.2560151964285714,median,2017-02-01,14.0,30.0,degraded_2_aoi.geojson,1485907200000.0,monthly,baseline,False,0,False,other,True,True
326,degraded_2,degraded_2,degraded,2017,3,31_1_5,0.0454956939130012,0.2275162140282858,0.0668750765075776,-0.5895540078908224,0.0508652633335926,-0.1139233970048296,0.4291295014637881,-0.5054812650118475,0.2055021911252022,0.0909816240694997,0.081343663698683,0.233205381934377,0.2599481015026175,0.1890533525665166,median,2017-03-01,40.0,31.0,degraded_2_aoi.geojson,1488326400000.0,monthly,baseline,False,0,False,wet,True,True
327,degraded_2,degraded_2,degraded,2017,4,32_1_5,,,,,,,,,,,,,,,median,2017-04-01,24.0,32.0,degraded_2_aoi.geojson,1491004800000.0,monthly,baseline,True,14,False,wet,False,False
328,degraded_2,degraded_2,degraded,2017,5,33_1_5,,,,,,,,,,,,,,,median,2017-05-01,42.0,33.0,degraded_2_aoi.geojson,1493596800000.0,monthly,baseline,True,14,False,wet,False,False
329,degraded_2,degraded_2,degraded,2017,6,34_1_5,0.0273278813945074,0.4501501635938053,0.0627180510977018,-0.493075994453624,0.5149997675773968,0.2288722041231917,0.7217372427586616,-0.6482995776746866,0.2956068447344156,0.2145716550983934,0.0474904188891093,0.439636915615343,0.1853105947781838,0.0947565185167894,median,2017-06-01,23.0,34.0,degraded_2_aoi.geojson,1496275200000.0,monthly,baseline,False,0,False,other,True,True
330,degraded_2,degraded_2,degraded,2017,7,35_1_5,0.0371630666666666,0.4637878974229454,0.0738441333333333,-0.5418061103026073,0.396086763481299,0.1366312318208317,0.6788965397278468,-0.6305595715045929,0.3263397333333332,0.2223782169558152,0.0624258666666666,0.4448547030519532,0.2481075999999999,0.1420232,median,2017-07-01,24.0,35.0,degraded_2_aoi.geojson,1498867200000.0,monthly,baseline,False,0,False,dry,True,True
331,degraded_2,degraded_2,degraded,2017,8,36_1_5,0.03572408233865,0.4685579185939555,0.0731933743530157,-0.5165276982028977,0.4582451004397235,0.1852516758208076,0.6839891521439909,-0.6398485355953536,0.3327121703461145,0.2280763861372551,0.0627787740748565,0.4519231475124268,0.2302811652758707,0.1252926041336574,median,2017-08-01,16.0,36.0,degraded_2_aoi.geojson,1501545600000.0,monthly,baseline,False,0,False,dry,True,True
332,degraded_2,degraded_2,degraded,2017,9,37_1_5,0.03554924770943,0.4678860581126902,0.0680802801508224,-0.5716748040468527,0.4076499416824556,0.1369953688936009,0.687622139755076,-0.65421008621292,0.3269203027377546,0.2267125403411323,0.0606423318275378,0.4491404545352954,0.2507350106559317,0.1407354737791215,median,2017-09-01,35.0,37.0,degraded_2_aoi.geojson,1504224000000.0,monthly,baseline,False,0,False,dry,True,True
333,degraded_2,degraded_2,degraded,2017,10,38_1_5,0.0450730328639026,0.4022817373517212,0.078758286165203,-0.5757300209267628,0.2893569221360967,0.0371909096396956,0.5958928408371619,-0.5982289722723297,0.3132225900648723,0.1875978298391722,0.0797564610961386,0.3922601104431201,0.2926432738996135,0.1752263960547563,median,2017-10-01,39.0,38.0,degraded_2_aoi.geojson,1506816000000.0,monthly,baseline,False,0,False,dry,True,True
334,degraded_2,degraded_2,degraded,2017,11,39_1_5,0.0327001224757402,0.4216288958779584,0.0645048821086183,-0.5564958209646251,0.4136465742131704,0.1144752331459669,0.6813666663333352,-0.62937343017304,0.2837953572873485,0.1942877498375271,0.0539520253874229,0.4105910194921468,0.2268538429732087,0.1198531030721563,median,2017-11-01,13.0,39.0,degraded_2_aoi.geojson,1509494400000.0,monthly,baseline,False,0,False,other,True,True
335,degraded_2,degraded_2,degraded,2017,12,40_1_5,0.0297839621024566,0.4126533748809566,0.0637412946740302,-0.5287506818391093,0.4503271094192176,0.1686445758595074,0.6822166788490436,-0.6394374220904974,0.2874875416587312,0.1957016981247812,0.0552045573065448,0.408359117976735,0.2092051775852212,0.112856214133816,median,2017-12-01,24.0,40.0,degraded_2_aoi.geojson,1512086400000.0,monthly,baseline,False,0,False,other,True,True
336,degraded_2,degraded_2,degraded,2018,1,41_1_5,0.0471343098402119,0.3499371256369327,0.0821839243268847,-0.5300815429127164,0.2609239760803178,0.0349912197429446,0.5441867643552337,-0.5535850383919927,0.286328285004948,0.1565208937669323,0.0847044468317275,0.3469727397396493,0.2683120240824231,0.1702440352227645,median,2018-01-01,15.0,41.0,degraded_2_aoi.geojson,1514764800000.0,monthly,current,False,0,False,other,True,True
337,degraded_2,degraded_2,degraded,2018,2,42_1_5,0.0433567220746665,0.3631916235484212,0.0718683786445431,-0.5933463601658943,0.2530699498666063,0.0046368204353951,0.5723732320591358,-0.5927640933568481,0.2830903395017348,0.1643722510470891,0.0771395919413779,0.3583646615219809,0.2830338883176569,0.1725742789589769,median,2018-02-01,30.0,42.0,degraded_2_aoi.geojson,1517443200000.0,monthly,current,False,0,False,other,True,True
338,degraded_2,degraded_2,degraded,2018,3,43_1_5,0.0420754672448771,0.31736878821137,0.0683485971113783,-0.590778446123779,0.2021637564173776,-0.0351188252536735,0.5441867012461108,-0.5643588600572059,0.2461900114589284,0.1356519626575564,0.0729481841040779,0.316958353633097,0.2666255637347199,0.1673825614145901,median,2018-03-01,54.0,43.0,degraded_2_aoi.geojson,1519862400000.0,monthly,current,False,0,False,wet,True,True
339,degraded_2,degraded_2,degraded,2018,4,44_1_5,0.0410342195579202,0.407995841338085,0.0705428631933565,-0.5625950854175802,0.3203153004126298,0.0731768705588518,0.6333663764960918,-0.6054298970464579,0.2872827081941464,0.18521928197919,0.0650509114099342,0.391734958876968,0.2526774039656803,0.1545339746283947,median,2018-04-01,106.0,44.0,degraded_2_aoi.geojson,1522540800000.0,monthly,current,False,0,False,wet,True,True
340,degraded_2,degraded_2,degraded,2018,5,45_1_5,0.0259464424654194,0.4369438909114462,0.0541327781410712,-0.5333590597577047,0.5122509690466608,0.2163898635124233,0.722488035220804,-0.6690134078927015,0.2813482609948573,0.2067026673534172,0.0439857482488029,0.4267817023905778,0.1808148585742152,0.0905534422659159,median,2018-05-01,80.0,45.0,degraded_2_aoi.geojson,1525132800000.0,monthly,current,False,0,False,wet,True,True
341,degraded_2,degraded_2,degraded,2018,6,46_1_5,0.0227487984321919,0.410684677901359,0.0508823433710304,-0.5416726647815604,0.501122028832143,0.202397797776529,0.7300787529122676,-0.6689105427684297,0.2589716769716041,0.1904419827916715,0.0401202573602355,0.4083353586251386,0.1718727519648219,0.0866663721762651,median,2018-06-01,115.0,46.0,degraded_2_aoi.geojson,1527811200000.0,monthly,current,False,0,False,other,True,True
342,degraded_2,degraded_2,degraded,2018,7,47_1_5,,,,,,,,,,,,,,,median,2018-07-01,65.0,47.0,degraded_2_aoi.geojson,1530403200000.0,monthly,current,True,14,False,dry,False,False
343,degraded_2,degraded_2,degraded,2018,8,48_1_5,0.0217801389154003,0.4594970623407212,0.0525250672956685,-0.5473464161967613,0.5427053754309201,0.2400442182805332,0.7585327427207047,-0.6953048843452583,0.2924694610113633,0.2223789325445183,0.0401916966299575,0.453099974678019,0.1799830146122173,0.0874929595680612,median,2018-08-01,62.0,48.0,degraded_2_aoi.geojson,1533081600000.0,monthly,current,False,0,False,dry,True,True
344,degraded_2,degraded_2,degraded,2018,9,49_1_5,0.0328078331171334,0.438000310346671,0.0654397592657477,-0.55021953630985,0.4295051300730373,0.1434033941205273,0.6900813992171941,-0.6412547386347627,0.2982675202625591,0.206180564079751,0.055230055205108,0.4246080433894197,0.2256733558466777,0.121469701391551,median,2018-09-01,70.0,49.0,degraded_2_aoi.geojson,1535760000000.0,monthly,current,False,0,False,dry,True,True
345,degraded_2,degraded_2,degraded,2018,10,50_1_5,0.0333905617676192,0.4295250208000682,0.0678287714408964,-0.5395374515879806,0.4226771015556735,0.1427048460793071,0.6720308563110464,-0.6324712282593631,0.3014610581831198,0.2032324228451613,0.059407796586155,0.4206142331955081,0.2287837128251321,0.1248882877896786,median,2018-10-01,35.0,50.0,degraded_2_aoi.geojson,1538352000000.0,monthly,current,False,0,False,dry,True,True
346,degraded_2,degraded_2,degraded,2018,11,51_1_5,,,,,,,,,,,,,,,median,2018-11-01,16.0,51.0,degraded_2_aoi.geojson,1541030400000.0,monthly,current,True,14,False,other,False,False
347,degraded_2,degraded_2,degraded,2018,12,52_1_5,,,,,,,,,,,,,,,median,2018-12-01,22.0,52.0,degraded_2_aoi.geojson,1543622400000.0,monthly,current,True,14,False,other,False,False
348,degraded_2,degraded_2,degraded,2019,1,53_1_5,0.0276667842855851,0.439704395904762,0.0584206264408082,-0.5653378652469423,0.4934245013353285,0.1867571810395462,0.7304319329988355,-0.6774731315855944,0.2944071755073905,0.2129240488183173,0.0482831617547349,0.4272258365801268,0.2102067797089002,0.1067849493457035,median,2019-01-01,24.0,53.0,degraded_2_aoi.geojson,1546300800000.0,monthly,current,False,0,False,other,True,True
349,degraded_2,degraded_2,degraded,2019,2,54_1_5,0.0386739450295382,0.3168607230165238,0.064682462900202,-0.5971242205717672,0.2391945913433875,-0.009980449884051,0.5443544357080579,-0.5870533895050946,0.251561407099676,0.1399918014031766,0.0735491272588866,0.321450681286953,0.2579041285748421,0.1561628419356275,median,2019-02-01,21.0,54.0,degraded_2_aoi.geojson,1548979200000.0,monthly,current,False,0,False,other,True,True
350,degraded_2,degraded_2,degraded,2019,3,55_1_5,0.0514369610559021,0.3221228529632767,0.0781965019477422,-0.5778293949259629,0.1734560238967487,-0.0432040161245272,0.5112962389789777,-0.5434101952175857,0.2664590478191374,0.1390741808946004,0.0860423183331482,0.3165151269995045,0.2930335401428469,0.1926241919646221,median,2019-03-01,76.0,55.0,degraded_2_aoi.geojson,1551398400000.0,monthly,current,False,0,False,wet,True,True
351,degraded_2,degraded_2,degraded,2019,4,56_1_5,0.0522710346983595,0.3110793578852386,0.0764902561920073,-0.5940383862494493,0.1212226366933412,-0.0774617512675517,0.4970601398327492,-0.5361124333540822,0.2582516015152959,0.1332396981841568,0.0857124795351132,0.3032632275019901,0.3043598885070877,0.2077337747338778,median,2019-04-01,123.0,56.0,degraded_2_aoi.geojson,1554076800000.0,monthly,current,False,0,False,wet,True,True
352,degraded_2,degraded_2,degraded,2019,5,57_1_5,,,,,,,,,,,,,,,median,2019-05-01,88.0,57.0,degraded_2_aoi.geojson,1556668800000.0,monthly,current,True,14,False,wet,False,False
353,degraded_2,degraded_2,degraded,2019,6,58_1_5,0.0241926341400094,0.4184733523686249,0.0536406647534713,-0.5131283843969783,0.5157742157977856,0.222831799969258,0.7278898920702875,-0.6591709816104341,0.2643587650593954,0.1940447815460043,0.0410779268904497,0.4132581466134791,0.1676277222247565,0.0841969672464724,median,2019-06-01,124.0,58.0,degraded_2_aoi.geojson,1559347200000.0,monthly,current,False,0,False,other,True,True
354,degraded_2,degraded_2,degraded,2019,7,59_1_5,0.0275458962692271,0.4683371752113761,0.0617334420082163,-0.504854421038083,0.5291795519812644,0.2383341533285274,0.7349647778850764,-0.6628284036709593,0.305054480868444,0.2251838889908302,0.0466118010174836,0.4542289935545168,0.1888573928776151,0.0952170663752746,median,2019-07-01,76.0,59.0,degraded_2_aoi.geojson,1561939200000.0,monthly,current,False,0,False,dry,True,True
355,degraded_2,degraded_2,degraded,2019,8,60_1_5,0.0334725423728813,0.5066037333984075,0.0687172881355932,-0.5625937076948457,0.4582347628928847,0.1689274043918161,0.7239640945095127,-0.6672861683166633,0.3439447457627119,0.2493013556995545,0.0553698305084745,0.4811563031551581,0.2458242372881356,0.1292513559322033,median,2019-08-01,46.0,60.0,degraded_2_aoi.geojson,1564617600000.0,monthly,current,False,0,False,dry,True,True
356,degraded_2,degraded_2,degraded,2019,9,61_1_5,0.033155669227738,0.4236225608092266,0.065086758760533,-0.5442547335235555,0.4342263488436679,0.1452907915627652,0.6844214616693072,-0.6388101832797825,0.2937705601356306,0.2003143835770015,0.0563437050649756,0.4110570665955116,0.2276483688419645,0.1225931493325746,median,2019-09-01,53.0,61.0,degraded_2_aoi.geojson,1567296000000.0,monthly,current,False,0,False,dry,True,True
357,degraded_2,degraded_2,degraded,2019,10,62_1_5,,,,,,,,,,,,,,,median,2019-10-01,27.0,62.0,degraded_2_aoi.geojson,1569888000000.0,monthly,current,True,14,False,dry,False,False
358,degraded_2,degraded_2,degraded,2019,11,63_1_5,,,,,,,,,,,,,,,median,2019-11-01,24.0,63.0,degraded_2_aoi.geojson,1572566400000.0,monthly,current,True,14,False,other,False,False
359,degraded_2,degraded_2,degraded,2019,12,64_1_5,0.0243201172386606,0.4881511977425251,0.0599071905124991,-0.5159886849515168,0.5662853920245633,0.2539718229019426,0.7578241156065845,-0.6804227648902295,0.3161017288844628,0.2404100159558217,0.0434428250484334,0.4743725644875403,0.1890895864293109,0.0882978817031962,median,2019-12-01,23.0,64.0,degraded_2_aoi.geojson,1575158400000.0,monthly,current,False,0,False,other,True,True
360,degraded_2,degraded_2,degraded,2020,1,65_1_5,0.0235824011029913,0.4494908587768922,0.0593410877289364,-0.4849081017397504,0.5663602321583914,0.2694656047824764,0.7301656875233382,-0.6668748870345554,0.298042364271597,0.2183451484956186,0.0463172643505907,0.4462285526611284,0.1720325623825653,0.0828304996375374,median,2020-01-01,30.0,65.0,degraded_2_aoi.geojson,1577836800000.0,monthly,current,False,0,False,other,True,True
361,degraded_2,degraded_2,degraded,2020,2,66_1_5,0.0235226305137719,0.4855088830301477,0.0588461240638242,-0.5117664901691014,0.5758280148751177,0.2688713976797525,0.7548062528792648,-0.6859105444337226,0.3172898228942039,0.2404366494968836,0.0440756840637424,0.4743687149278354,0.1833497860388154,0.0857692336568338,median,2020-02-01,44.0,66.0,degraded_2_aoi.geojson,1580515200000.0,monthly,current,False,0,False,other,True,True
362,degraded_2,degraded_2,degraded,2020,3,67_1_5,0.0280464080283573,0.4339166678123542,0.0610330270434412,-0.5649375626774109,0.4622540378805343,0.1475332496013879,0.6957989168587552,-0.6553252761577898,0.2957652739090066,0.2082093307631472,0.0525645372365585,0.428552439279221,0.2201370622448804,0.1094793836828365,median,2020-03-01,68.0,67.0,degraded_2_aoi.geojson,1583020800000.0,monthly,current,False,0,False,wet,True,True
363,degraded_2,degraded_2,degraded,2020,4,68_1_5,0.0173589404239589,0.4854500455674787,0.0478585748035292,-0.5404281986339182,0.6263904557437414,0.3054792511780571,0.7849069882355557,-0.7246956009510991,0.3067393021872943,0.2451566946083051,0.0348178824550407,0.4763221698886587,0.1602541801263199,0.0684072754447711,median,2020-04-01,76.0,68.0,degraded_2_aoi.geojson,1585699200000.0,monthly,current,False,0,False,wet,True,True
364,degraded_2,degraded_2,degraded,2020,5,69_1_5,0.0196554497739268,0.4122353390866938,0.0473447581816067,-0.5524304280317022,0.5217000632343969,0.2190502411363322,0.7408765757862632,-0.686718912910048,0.2590555402366768,0.1941165861893431,0.0376439730134808,0.4136120190950008,0.1650047277456193,0.0807720419057597,median,2020-05-01,109.0,69.0,degraded_2_aoi.geojson,1588291200000.0,monthly,current,False,0,False,wet,True,True
365,degraded_2,degraded_2,degraded,2020,6,70_1_5,0.0198722721996312,0.4148281873456119,0.0486270167148328,-0.5467605220296965,0.5325998137368828,0.2240201179242196,0.7379950972952357,-0.685718279825591,0.2639672985694666,0.1964513906485721,0.0391480777162489,0.4169963671433426,0.1670417763815287,0.0804770783696483,median,2020-06-01,105.0,70.0,degraded_2_aoi.geojson,1590969600000.0,monthly,current,False,0,False,other,True,True
366,degraded_2,degraded_2,degraded,2020,7,71_1_5,0.0300305456010118,0.3879044689673772,0.0584244610430185,-0.5636432675703005,0.3949178409763382,0.1182142930235585,0.6625792833073367,-0.6381997099215267,0.2652136079344409,0.1767398935304416,0.0537701248249588,0.3864557232275981,0.2100580162204692,0.1166224606816437,median,2020-07-01,75.0,71.0,degraded_2_aoi.geojson,1593561600000.0,monthly,current,False,0,False,dry,True,True
367,degraded_2,degraded_2,degraded,2020,8,72_1_5,0.0288669907650724,0.4195743300668849,0.0616247734439522,-0.5608230197245728,0.4346863223324399,0.1423832843230034,0.6809580197771358,-0.6496197616443571,0.2911602246790299,0.1995532886441942,0.0551100332232148,0.4171119730978367,0.2192273960132141,0.1157054480441473,median,2020-08-01,62.0,72.0,degraded_2_aoi.geojson,1596240000000.0,monthly,current,False,0,False,dry,True,True
368,degraded_2,degraded_2,degraded,2020,9,73_1_5,0.0361366565882601,0.3948831731694608,0.0642711363995427,-0.5812655765899487,0.3474014240314587,0.0689052940333627,0.6411784089801712,-0.62251138693474,0.2766426745421461,0.1787551753469796,0.0605925481510708,0.3866732832560116,0.2420832505912052,0.1359873199324242,median,2020-09-01,68.0,73.0,degraded_2_aoi.geojson,1598918400000.0,monthly,current,False,0,False,dry,True,True
369,degraded_2,degraded_2,degraded,2020,10,74_1_5,0.0446383167951768,0.3854130005977895,0.0741293741567164,-0.5659775142052099,0.3007361075641221,0.0373628162353954,0.6001327020293696,-0.5876913898988699,0.2846066822121286,0.171698735048196,0.0718959929174281,0.3725879091209619,0.2673137726040601,0.1572956073872689,median,2020-10-01,4.0,74.0,degraded_2_aoi.geojson,1601510400000.0,monthly,current,False,0,False,dry,True,True
370,degraded_2,degraded_2,degraded,2020,11,75_1_5,0.0351764653447695,0.4620104567583437,0.0659636392448943,-0.5748685191697425,0.4142792717711832,0.1268584455416426,0.6923188092324484,-0.6524377633283547,0.3145941287165976,0.2190197707469475,0.0571672622466969,0.4425431760157914,0.2450292930293364,0.1314188241586277,median,2020-11-01,1.0,75.0,degraded_2_aoi.geojson,1604188800000.0,monthly,current,False,0,False,other,True,True
371,degraded_2,degraded_2,degraded,2020,12,76_1_5,0.0421544534401412,0.4475784707338303,0.0755750294646556,-0.5591663299010822,0.3675201213364842,0.097890186097471,0.6521164582010204,-0.6211777084380506,0.3228936414322476,0.2112878819365725,0.0688542182931792,0.4266701744761966,0.2695584744151744,0.154317503906443,median,2020-12-01,11.0,76.0,degraded_2_aoi.geojson,1606780800000.0,monthly,current,False,0,False,other,True,True
372,degraded_2,degraded_2,degraded,2021,1,77_1_5,0.0587029239682221,0.3546557621389629,0.0917991998164453,-0.5460615952098791,0.1995418980887619,-0.0152631430539827,0.5148058620959143,-0.5340230079856509,0.3020259457366567,0.1559022235047927,0.0972010296268677,0.3416308415756361,0.3131555539621993,0.2043535391631055,median,2021-01-01,3.0,77.0,degraded_2_aoi.geojson,1609459200000.0,monthly,current,False,0,False,other,True,True
373,degraded_2,degraded_2,degraded,2021,2,78_1_5,0.0459489846355215,0.3288130081380991,0.0729040829823186,-0.5847876725284233,0.2144182408953863,-0.021512611779034,0.5353789739347703,-0.5674695047274,0.2649408617655892,0.1433787544844717,0.080397166305173,0.3264046616248771,0.2794996834214355,0.1749742663115065,median,2021-02-01,3.0,78.0,degraded_2_aoi.geojson,1612137600000.0,monthly,current,False,0,False,other,True,True
374,degraded_2,degraded_2,degraded,2021,3,79_1_5,0.0541719711810051,0.279965357974658,0.0809651510448283,-0.5949010134157678,0.1096922576605611,-0.0949043060690354,0.4515831217182844,-0.5260218956857063,0.261794778856885,0.1195438777255981,0.0990875500369175,0.2823286157108337,0.3212197368943615,0.2161885121154386,median,2021-03-01,13.0,79.0,degraded_2_aoi.geojson,1614556800000.0,monthly,current,False,0,False,wet,True,True
375,degraded_2,degraded_2,degraded,2021,4,80_1_5,0.0582517241461551,0.2810160473137347,0.0830479919743368,-0.5987067022498227,0.0514807280821895,-0.1237207182620668,0.4487620505660687,-0.5078564473383232,0.2551032707856325,0.1167159361069683,0.0977893363623357,0.2764350559751242,0.3306820207260074,0.2366409013666286,median,2021-04-01,3.0,80.0,degraded_2_aoi.geojson,1617235200000.0,monthly,current,False,0,False,wet,True,True
376,degraded_2,degraded_2,degraded,2021,5,81_1_5,0.0463856334593609,0.3642312024604969,0.0759488134563728,-0.5611839727624793,0.2467214879448095,0.0252971534668282,0.5745870857214114,-0.5730830152070953,0.2784611258359881,0.1619108522019509,0.0764435017410002,0.3546845155787581,0.2708961029285188,0.175209538269524,median,2021-05-01,10.0,81.0,degraded_2_aoi.geojson,1619827200000.0,monthly,current,False,0,False,wet,True,True
377,degraded_2,degraded_2,degraded,2021,6,82_1_5,0.0277027629882704,0.4631301503512005,0.0587326147656127,-0.5624752514660031,0.4761238274979258,0.1908455001527696,0.725275377603584,-0.678286529982744,0.3070121272032512,0.2237004070864174,0.0489885315320003,0.4513836776783858,0.20946505465855,0.1097622170964776,median,2021-06-01,3.0,82.0,degraded_2_aoi.geojson,1622505600000.0,monthly,current,False,0,False,other,True,True
